כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
בן צבי יצחק 76,51.2,12/03/2025,"1,030,000 ₪",11586-108-9,דירה בבית קומות,3,שניה,1960,"20,196 ₪",4
בן צבי יצחק 76,51.2,11/03/2009,"310,000 ₪",11586-108-9,דירה בבית קומות,3,שניה,1960,"20,196 ₪",4
הראשונים 61,146.66,10/03/2025,"2,100,000 ₪",11581-48-6,דירה בבית קומות,5,שלישית+עליית גג,2005,"14,319 ₪",3
צייטלין אהרון 11,60.09,10/03/2025,"1,050,000 ₪",11585-165-3,דירה בבית קומות,3,שניה,1970,"17,500 ₪",4
צייטלין אהרון 11,60.09,17/08/2009,"341,000 ₪",11585-165-3,דירה בבית קומות,3,שניה,1970,"17,500 ₪",4
הראשונים 9,132.76,09/03/2025,"2,025,000 ₪",11575-53-7,דירה בבית קומות,6,"קרקע, ראשונה, שניה",1989,"15,253 ₪",2
הגדוד העברי 6,164.72,06/03/2025,"2,000,000 ₪",11580-16-2,דירה בבית קומות,7,ראשונה,1950,"12,142 ₪",1
יצחק בן צבי 4,72.5,05/03/2025,"700,000 ₪",11575-104-38,דירה בבית קומות,3,רביעית,1998,"9,655 ₪",8
הנוטר 67,93.51,04/03/2025,"1,810,000 ₪",11576-29-5,דירה בבית קומות,4,ראשונה,2007,"19,356 ₪",3
הגדוד העברי 14,86,27/02/2025,"1,420,000 ₪",11580-12-2,דירה בבית קומות,4,ראשונה,1970,"16,512 ₪",3
הגדוד העברי 14,86,11/01/2007,"480,000 ₪",11580-12-2,דירה בבית קומות,4,ראשונה,1970,"16,512 ₪",3
הנוטר 74,90.07,27/02/2025,"1,370,000 ₪",11576-34-3,דירה בבית קומות,4,ראשונה,1970,"15,222 ₪",3
הנוטר 74,90.07,29/07/2021,"930,000 ₪",11576-34-3,דירה בבית קומות,4,ראשונה,1970,"15,222 ₪",3
הנוטר 74,90.07,21/06/2010,"550,000 ₪",11576-34-3,דירה בבית קומות,4,ראשונה,1970,"15,222 ₪",3
אהרון צייטלין 37,63,27/02/2025,"1,030,000 ₪",11585-187-71,דירה בבית קומות,3,רביעית,1970,"16,349 ₪",4
אהרון צייטלין 37,63,08/07/2018,"520,000 ₪",11585-187-71,דירה בבית קומות,3,רביעית,1970,"16,349 ₪",4
אהרון צייטלין 37,63,31/10/2014,"433,000 ₪",11585-187-71,דירה בבית קומות,3,רביעית,1970,"16,349 ₪",4
אלכסנדר זייד 61,89.97,27/02/2025,"1,390,000 ₪",11581-4-8,דירה בבית קומות,4,שלישית,1980,"15,618 ₪",3
אלכסנדר זייד 61,89.97,09/11/2017,"845,000 ₪",11581-4-8,דירה בבית קומות,4,שלישית,1980,"15,618 ₪",3
אלכסנדר זייד 61,89.97,21/04/2009,"545,000 ₪",11581-4-8,דירה בבית קומות,4,שלישית,1980,"15,618 ₪",3
אלכסנדר זייד 61,89.97,24/02/2005,"418,000 ₪",11581-4-8,דירה בבית קומות,4,שלישית,1980,"15,618 ₪",3
יצחק בן צבי 55,98.99,26/02/2025,"1,815,000 ₪",11586-61-2,דירה בבית קומות,5,ראשונה,2015,"18,335 ₪",5
בן צבי יצחק 54,63.39,23/02/2025,"1,000,000 ₪",11585-160-1,דירה בבית קומות,3,ראשונה,1970,"15,873 ₪",4
בן צבי יצחק 54,63.39,10/12/2014,"495,000 ₪",11585-160-1,דירה בבית קומות,3,ראשונה,1970,"15,873 ₪",4
בן צבי יצחק 54,63.39,24/11/1998,"393,000 ₪",11585-160-1,דירה בבית קומות,3,ראשונה,1970,"15,873 ₪",4
יציב 5,73,23/02/2025,"1,630,000 ₪",11585-32-3,דירה בבית קומות,3,ראשונה,2026,"22,329 ₪",0
משה שרת 63,78.36,19/02/2025,"1,100,000 ₪",11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,28/10/2021,"817,000 ₪",11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,19/02/2025,חלק נמכר,11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,מחיר,1,11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,50%,"550,000 ₪",11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,2,50%,11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
משה שרת 63,78.36,"550,000 ₪","1,100,000 ₪",11576-48-6,דירה בבית קומות,4,שלישית,1970,"14,103 ₪",3
ציזלינג 23,69.02,17/02/2025,"1,250,000 ₪",11584-1-2,דירה בבית קומות,4,ראשונה,1970,"18,116 ₪",3
ציזלינג 23,69.02,31/01/2022,"1,100,000 ₪",11584-1-2,דירה בבית קומות,4,ראשונה,1970,"18,116 ₪",3
ציזלינג 23,69.02,27/07/2011,"725,000 ₪",11584-1-2,דירה בבית קומות,4,ראשונה,1970,"18,116 ₪",3
ציזלינג 23,69.02,16/02/2008,"365,000 ₪",11584-1-2,דירה בבית קומות,4,ראשונה,1970,"18,116 ₪",3
הקיבוצים 47,55.34,17/02/2025,"1,100,000 ₪",11583-166-2,דירה בבית קומות,3,קרקע,1950,"19,877 ₪",1
הנוטר 62,147.69,13/02/2025,"1,900,000 ₪",11576-40-1,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",1988,"12,925 ₪",2
הנוטר 62,147.69,09/03/2004,"809,000 ₪",11576-40-1,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",1988,"12,925 ₪",2
הנוטר 30,124.68,12/02/2025,"2,140,000 ₪",11580-40-2,דירה בבית קומות,5,ראשונה,1960,"17,258 ₪",3
הנוטר 30,124.68,16/06/2020,"1,250,000 ₪",11580-40-2,דירה בבית קומות,5,ראשונה,1960,"17,258 ₪",3
ציפר 3,105.26,10/02/2025,"1,970,000 ₪",11584-38-2,דירה בבית קומות,4,ראשונה,2000,"18,762 ₪",3
ציפר 3,105.26,05/06/2000,"825,000 ₪",11584-38-2,דירה בבית קומות,4,ראשונה,2000,"18,762 ₪",3
משה שרת 46,100.43,10/02/2025,"1,720,000 ₪",11582-35-7,דירה בבית קומות,5,שניה,2002,"17,200 ₪",3
משה שרת 46,100.43,19/05/2002,"820,000 ₪",11582-35-7,דירה בבית קומות,5,שניה,2002,"17,200 ₪",3
הגדוד העברי 28,107.77,06/02/2025,"1,150,000 ₪",11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,29/10/2010,"530,000 ₪",11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,06/02/2025,חלק נמכר,11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,מחיר,1,11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,8%,"92,000 ₪",11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,2,8%,11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,"92,000 ₪",3,11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,4,75%,11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
הגדוד העברי 28,107.77,"862,500 ₪","1,150,000 ₪",11580-5-6,דירה בבית קומות,4,שלישית,1980,"10,748 ₪",3
חומה ומגדל 44,125,03/02/2025,"2,390,000 ₪",11539-11-7,דירה בבית קומות,5,שניה,2024,"19,120 ₪",3
הפלוגות 45,100,31/01/2025,"394,000 ₪",11570-138-2,דירה בבית קומות,4,ראשונה,1950,"3,940 ₪",1
משה שרת 45,78.1,29/01/2025,"1,390,000 ₪",11576-69-6,דירה בבית קומות,4,שלישית,1970,"17,798 ₪",3
הפלוגות 54,85,27/01/2025,"1,370,000 ₪",11570-120-2,דירה בבית קומות,4,ראשונה,1950,"16,118 ₪",1
הקיבוצים 67,71.61,27/01/2025,"1,450,000 ₪",11563-124-15,דירה בבית קומות,3,קרקע,1955,"20,249 ₪",1
הגדוד העברי 30,113.15,22/01/2025,"1,150,000 ₪",11580-4-3,דירה בבית קומות,5,ראשונה,1980,"10,163 ₪",3
הנוטר 67,92.5,21/01/2025,"1,740,000 ₪",11576-29-6,דירה בבית קומות,4,שניה,2007,"18,913 ₪",3
הנוטר 67,92.5,15/09/2019,"1,300,000 ₪",11576-29-6,דירה בבית קומות,4,שניה,2007,"18,913 ₪",3
בילינסון 22,118,21/01/2025,"2,350,000 ₪",11586-3-1,דירה בבית קומות,5,קרקע,1970,"19,915 ₪",0
הנוטר 15,100.71,16/01/2025,"1,680,000 ₪",11580-26-6,דירה בבית קומות,4,שניה,1998,"16,800 ₪",3
הנוטר 15,100.71,11/10/2015,"1,030,000 ₪",11580-26-6,דירה בבית קומות,4,שניה,1998,"16,800 ₪",3
הראשונים 56,109.24,16/01/2025,"1,450,000 ₪",11581-70-8,דירה בבית קומות,5,שלישית,1990,"13,303 ₪",2
הראשונים 56,109.24,22/02/2007,"501,000 ₪",11581-70-8,דירה בבית קומות,5,שלישית,1990,"13,303 ₪",2
יצחק בן צבי 4,87.1,16/01/2025,"1,550,000 ₪",11575-104-18,דירה בבית קומות,4,שלישית,1998,"17,796 ₪",8
אהרון צייטלין 11,60.09,15/01/2025,"1,005,000 ₪",11585-165-12,דירה בבית קומות,3,שניה,1970,"16,750 ₪",4
אהרון צייטלין 11,60.09,04/01/2023,"890,000 ₪",11585-165-12,דירה בבית קומות,3,שניה,1970,"16,750 ₪",4
אהרון צייטלין 47,61,15/01/2025,"1,000,000 ₪",11580-86-29,דירה בבית קומות,3,שלישית,1970,"16,393 ₪",4
אהרון צייטלין 47,61,27/05/2009,"315,000 ₪",11580-86-29,דירה בבית קומות,3,שלישית,1970,"16,393 ₪",4
משה שרת 44,78.53,15/01/2025,"1,320,000 ₪",11582-36-6,דירה בבית קומות,4,שניה,1970,"16,809 ₪",3
יצחק בן צבי 70,51.2,14/01/2025,"800,000 ₪",11586-109-23,דירה בבית קומות,3,רביעית,1970,"15,625 ₪",4
הגדוד העברי 16,78.93,06/01/2025,"1,195,000 ₪",11580-11-7,דירה בבית קומות,4,שלישית,1970,"15,321 ₪",3
הגדוד העברי 16,78.93,03/01/2012,"700,000 ₪",11580-11-7,דירה בבית קומות,4,שלישית,1970,"15,321 ₪",3
ברכה פולד 4,109.57,06/01/2025,"2,050,000 ₪",11584-46-2,דירה בבית קומות,5,"ראשונה , שניה",1983,"18,710 ₪",3
לייב יפה 3,113.03,03/01/2025,"1,870,000 ₪",11582-90-7,דירה בבית קומות,5,שלישית,1998,"16,544 ₪",4
אלכסנדר זייד 29,127,03/01/2025,"2,320,000 ₪",11575-6-49,דירה בבית קומות,5,ראשונה,2019,"18,268 ₪",7
בן צבי יצחק 16,61,02/01/2025,"960,000 ₪",11580-87-5,דירה בבית קומות,3,שלישית,1970,"15,738 ₪",4
יציב 5,87,30/12/2024,"1,861,000 ₪",11585-32-4,דירה בבית קומות,4,שניה,2026,"21,391 ₪",0
חומה ומגדל 23,59.97,29/12/2024,"1,040,000 ₪",11586-37-4,דירה בבית קומות,3,ראשונה,1990,"17,627 ₪",3
חומה ומגדל 23,59.97,04/11/1998,"560,000 ₪",11586-37-4,דירה בבית קומות,3,ראשונה,1990,"17,627 ₪",3
הגדוד העברי 49,62,29/12/2024,"1,900,000 ₪",11581-96-1,דירה בבית קומות,4,קרקע,2021,"30,645 ₪",0
הגדוד העברי 49,62,08/11/2022,"1,821,000 ₪",11581-96-1,דירה בבית קומות,4,קרקע,2021,"30,645 ₪",0
שבטי ישראל 68,49,29/12/2024,"1,040,000 ₪",11583-93-14,דירה בבית קומות,3,שניה,1950,"21,224 ₪",3
שבטי ישראל 68,49,03/11/2022,"900,000 ₪",11583-93-14,דירה בבית קומות,3,שניה,1950,"21,224 ₪",3
שבטי ישראל 68,49,01/10/2020,"660,000 ₪",11583-93-14,דירה בבית קומות,3,שניה,1950,"21,224 ₪",3
הנוטר 40,84,27/12/2024,"1,900,000 ₪",11576-63-3,דירה בבית קומות,4,לא ידוע,1980,"22,619 ₪",1
יציב 5,73,26/12/2024,"1,500,000 ₪",11585-32-5,דירה בבית קומות,3,שלישית,2026,"20,548 ₪",0
הנוטר 64,92.09,25/12/2024,"1,350,000 ₪",11576-39-7,דירה בבית קומות,4,שלישית,1980,"14,674 ₪",2
הנוטר 64,92.09,21/03/2016,"870,000 ₪",11576-39-7,דירה בבית קומות,4,שלישית,1980,"14,674 ₪",2
הנוטר 64,92.09,29/04/2012,"730,000 ₪",11576-39-7,דירה בבית קומות,4,שלישית,1980,"14,674 ₪",2
הנוטר 64,92.09,22/02/2008,"365,000 ₪",11576-39-7,דירה בבית קומות,4,שלישית,1980,"14,674 ₪",2
הנוטר 76,116.34,24/12/2024,"1,820,000 ₪",11576-33-9,דירה בבית קומות,5,שלישית ורביעית,2006,"15,690 ₪",3
הנוטר 76,116.34,25/12/2016,"1,180,000 ₪",11576-33-9,דירה בבית קומות,5,שלישית ורביעית,2006,"15,690 ₪",3
שבטי ישראל 53,94,22/12/2024,"2,070,000 ₪",11539-29-8,דירה בבית קומות,6,רביעית,2014,"22,021 ₪",3
שבטי ישראל 53,94,11/03/2014,"1,249,000 ₪",11539-29-8,דירה בבית קומות,6,רביעית,2014,"22,021 ₪",3
שבטי ישראל 53,94,29/12/2013,"1,100,000 ₪",11539-29-8,דירה בבית קומות,6,רביעית,2014,"22,021 ₪",3
הראשונים 15,144.43,17/12/2024,"1,750,000 ₪",11575-50-11,דירה בבית קומות,6,שלישית,1998,"12,117 ₪",3
יציב 5,87,16/12/2024,"1,840,000 ₪",11585-32-6,דירה בבית קומות,4,שלישית,2026,"21,149 ₪",0
ששת הימים 51,126,16/12/2024,"2,150,000 ₪",11565-24-11,דירה בבית קומות,5,קומה 0,1970,"17,063 ₪",4
ברכה פולד 16,128.93,12/12/2024,"1,900,000 ₪",11584-63-4,דירה בבית קומות,5,קרקע+ראשונה+שניה,1998,"14,844 ₪",3
ברכה פולד 16,128.93,05/01/2011,"1,000,000 ₪",11584-63-4,דירה בבית קומות,5,קרקע+ראשונה+שניה,1998,"14,844 ₪",3
חומה ומגדל 11,81,12/12/2024,"1,500,000 ₪",11586-43-3,דירה בבית קומות,4,ראשונה,2009,"18,519 ₪",2
חומה ומגדל 11,81,28/07/2021,"1,275,000 ₪",11586-43-3,דירה בבית קומות,4,ראשונה,2009,"18,519 ₪",2
חומה ומגדל 11,81,19/11/2013,"1,090,000 ₪",11586-43-3,דירה בבית קומות,4,ראשונה,2009,"18,519 ₪",2
חומה ומגדל 11,81,10/08/2009,"726,000 ₪",11586-43-3,דירה בבית קומות,4,ראשונה,2009,"18,519 ₪",2
חומה ומגדל 11,81,20/04/2009,"310,000 ₪",11586-43-3,דירה בבית קומות,4,ראשונה,2009,"18,519 ₪",2
הראשונים 15,103.41,11/12/2024,"1,725,000 ₪",11575-50-9,דירה בבית קומות,4,שניה,1998,"16,748 ₪",3
הראשונים 15,103.41,30/07/2020,"1,260,000 ₪",11575-50-9,דירה בבית קומות,4,שניה,1998,"16,748 ₪",3
הראשונים 15,103.41,09/09/2015,"1,100,000 ₪",11575-50-9,דירה בבית קומות,4,שניה,1998,"16,748 ₪",3
יציב 5,73,11/12/2024,"1,537,000 ₪",11585-32-7,דירה בבית קומות,3,שניה,2026,"21,055 ₪",0
משה שרת 33,120.65,10/12/2024,"2,350,000 ₪",11580-71-4,דירה בבית קומות,5,"קרקע,ראשונה",1992,"19,583 ₪",2
משה שרת 33,120.65,30/07/2012,"1,450,000 ₪",11580-71-4,דירה בבית קומות,5,"קרקע,ראשונה",1992,"19,583 ₪",2
יצחק בן צבי 4,69.8,08/12/2024,"1,250,000 ₪",11575-104-46,דירה בבית קומות,3,שישית,1998,"18,116 ₪",8
יצחק בן צבי 4,69.8,08/05/2018,"890,000 ₪",11575-104-46,דירה בבית קומות,3,שישית,1998,"18,116 ₪",8
אלכסנדר זייד 21,87.14,05/12/2024,"2,600,000 ₪",11575-10-2,דירה בבית קומות,5,קרקע,1967,"29,885 ₪",1
הנוטר 54,69.56,04/12/2024,"1,494,000 ₪",11576-56-5,דירה בבית קומות,4,שניה,1970,"21,652 ₪",3
הנוטר 54,69.56,23/05/2022,"1,017,400 ₪",11576-56-5,דירה בבית קומות,4,שניה,1970,"21,652 ₪",3
שמואל יבנאלי 12,80.12,04/12/2024,"1,525,000 ₪",11586-31-5,דירה בבית קומות,4,שניה,1980,"19,034 ₪",3
הקיבוצים 10,89.96,03/12/2024,"1,625,000 ₪",11583-118-3,דירה בבית קומות,4,ראשונה,1950,"18,258 ₪",2
הקיבוצים 10,89.96,14/08/2022,"1,070,700 ₪",11583-118-3,דירה בבית קומות,4,ראשונה,1950,"18,258 ₪",2
הקיבוצים 10,89.96,10/12/2007,"464,000 ₪",11583-118-3,דירה בבית קומות,4,ראשונה,1950,"18,258 ₪",2
אלכסנדר זייד 29,169,03/12/2024,"2,250,000 ₪",11575-6-48,דירה בבית קומות,5,ראשונה,2019,"13,314 ₪",7
הנוטר 22,97.27,02/12/2024,"2,200,000 ₪",11580-44-1,דירה בבית קומות,3,קרקע,1970,"22,617 ₪",3
הראשונים 90,125,27/11/2024,"2,310,000 ₪",11565-86-26,דירה בבית קומות,5,רביעית,2014,"18,480 ₪",4
הפלוגות 28,60,27/11/2024,"1,030,000 ₪",11570-105-5,דירה בבית קומות,2.5,ראשונה,1960,"17,167 ₪",1
שמואל יבנאלי 2,136,25/11/2024,"3,750,000 ₪",11586-36-4,דירה בבית קומות,5,רביעית,2026,"27,574 ₪",2
הראשונים 24,93.32,22/11/2024,"1,305,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
הראשונים 24,93.32,16/03/2022,"1,180,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
הראשונים 24,93.32,06/07/2020,"1,030,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
הראשונים 24,93.32,17/07/2008,"600,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
הראשונים 24,93.32,18/08/2004,"577,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
הראשונים 24,93.32,16/11/1999,"685,000 ₪",11575-69-6,דירה בבית קומות,4,שניה,1970,"14,032 ₪",3
בן צבי יצחק 68,63.09,21/11/2024,"1,000,000 ₪",11586-121-19,דירה בבית קומות,3,שניה,1960,"15,850 ₪",4
יעקב כאהן 7,100,21/11/2024,"1,880,000 ₪",11586-81-11,דירה בבית קומות,4,שלישית,2019,"18,800 ₪",5
הנוטר 81,184.5,20/11/2024,"2,300,000 ₪",11563-15-6,דירה בבית קומות,6,קומה 3,2020,"12,466 ₪",3
משה שרת 5,82.63,18/11/2024,"1,590,000 ₪",11580-57-7,דירה בבית קומות,4,שלישית,1988,"19,390 ₪",2
משה שרת 5,82.63,24/11/2020,"955,000 ₪",11580-57-7,דירה בבית קומות,4,שלישית,1988,"19,390 ₪",2
אלכסנדר זייד 1,119,17/11/2024,"2,300,000 ₪",11575-20-16,דירה בבית קומות,5,ראשונה,2014,"19,328 ₪",3
הגדוד העברי 58,104.7,13/11/2024,"1,320,000 ₪",11576-4-8,דירה בבית קומות,5,שלישית,1980,"12,692 ₪",3
הגדוד העברי 58,104.7,26/02/2017,"845,000 ₪",11576-4-8,דירה בבית קומות,5,שלישית,1980,"12,692 ₪",3
הגדוד העברי 58,104.7,16/09/2014,"755,000 ₪",11576-4-8,דירה בבית קומות,5,שלישית,1980,"12,692 ₪",3
משה שרת 28,93.87,13/11/2024,"1,005,000 ₪",11585-14-4,דירה בבית קומות,4,שלישית,1970,"10,806 ₪",3
משה שרת 28,93.87,03/01/2024,"1,300,000 ₪",11585-14-4,דירה בבית קומות,4,שלישית,1970,"10,806 ₪",3
משה שרת 28,93.87,29/12/2022,"1,000,000 ₪",11585-14-4,דירה בבית קומות,4,שלישית,1970,"10,806 ₪",3
משה שרת 28,93.87,07/06/2013,"738,000 ₪",11585-14-4,דירה בבית קומות,4,שלישית,1970,"10,806 ₪",3
משה שרת 50,142.18,13/11/2024,"2,100,000 ₪",11582-30-2,דירה בבית קומות,6,"קרקע,ראשונה,שניה",1990,"14,789 ₪",1
משה שרת 50,142.18,14/08/2006,"765,000 ₪",11582-30-2,דירה בבית קומות,6,"קרקע,ראשונה,שניה",1990,"14,789 ₪",1
הנוטר 86,74.1,13/11/2024,"1,380,000 ₪",11563-25-4,דירה בבית קומות,4,ראשונה,1980,"18,649 ₪",3
הנוטר 86,74.1,24/05/2011,"710,000 ₪",11563-25-4,דירה בבית קומות,4,ראשונה,1980,"18,649 ₪",3
הנוטר 86,74.1,18/04/2010,"575,000 ₪",11563-25-4,דירה בבית קומות,4,ראשונה,1980,"18,649 ₪",3
אהרון צייטלין 37,61,13/11/2024,"1,070,000 ₪",11585-187-66,דירה בבית קומות,3,ראשונה,1970,"17,541 ₪",4
אהרון צייטלין 37,61,09/08/2018,"630,000 ₪",11585-187-66,דירה בבית קומות,3,ראשונה,1970,"17,541 ₪",4
