כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
יד לבנים 59,47.75,23/06/2016,"480,000 ₪",10920-29-5,דירה בבית קומות,2,שלישית,1960,"18,085 ₪",5
יד לבנים 17,39.7,31/12/2024,"802,000 ₪",12480-18-8,דירה בבית קומות,2,שניה,1950,"20,564 ₪",2
יד לבנים 17,39.7,15/05/2022,"668,000 ₪",12480-18-8,דירה בבית קומות,2,שניה,1950,"20,564 ₪",2
יד לבנים 17,39.7,12/07/2016,"520,000 ₪",12480-18-8,דירה בבית קומות,2,שניה,1950,"20,564 ₪",2
חטיבת כרמלי 24,60,29/12/2024,"1,175,000 ₪",10920-111-10,דירה בבית קומות,3,שניה,1970,"19,583 ₪",4
חטיבת כרמלי 24,60,25/11/2019,"630,000 ₪",10920-111-10,דירה בבית קומות,3,שניה,1970,"19,583 ₪",4
החשמל 16,54.3,29/12/2024,"1,250,000 ₪",10920-18-38,דירה בבית קומות,3,שלישית,1960,"23,148 ₪",4
החשמל 16,54.3,15/12/2021,"720,000 ₪",10920-18-38,דירה בבית קומות,3,שלישית,1960,"23,148 ₪",4
החשמל 16,54.3,18/04/2010,"267,000 ₪",10920-18-38,דירה בבית קומות,3,שלישית,1960,"23,148 ₪",4
חטיבת כרמלי 47,55,27/12/2024,"900,000 ₪",11212-5-4,דירה בבית קומות,3,שניה,1960,"16,364 ₪",9
חטיבת כרמלי 47,55,14/04/2003,"330,000 ₪",11212-5-4,דירה בבית קומות,3,שניה,1960,"16,364 ₪",9
יד לבנים 77,61.7,24/12/2024,"1,150,000 ₪",10920-116-23,דירה בבית קומות,3,חמישית,1960,"18,852 ₪",5
יד לבנים 77,61.7,16/05/2023,"965,000 ₪",10920-116-23,דירה בבית קומות,3,חמישית,1960,"18,852 ₪",5
יד לבנים 77,67.3,23/12/2024,"1,028,000 ₪",10920-116-21,דירה בבית קומות,3,חמישית,1960,"15,343 ₪",5
יד לבנים 77,67.3,08/05/2020,"640,000 ₪",10920-116-21,דירה בבית קומות,3,חמישית,1960,"15,343 ₪",5
יד לבנים 13,39,19/12/2024,"690,000 ₪",12480-16-3,דירה בבית קומות,2,מרתף,1940,"17,692 ₪",1
החשמל 52,54.75,12/12/2024,"1,030,000 ₪",10920-82-9,דירה בבית קומות,3,שלישית,1997,"19,074 ₪",6
החשמל 52,54.75,19/06/2022,"470,000 ₪",10920-82-9,דירה בבית קומות,3,שלישית,1997,"19,074 ₪",6
החשמל 52,54.75,29/10/2020,"650,000 ₪",10920-82-9,דירה בבית קומות,3,שלישית,1997,"19,074 ₪",6
החשמל 52,54.75,06/06/2011,"390,000 ₪",10920-82-9,דירה בבית קומות,3,שלישית,1997,"19,074 ₪",6
יד לבנים 23,88,10/12/2024,"1,300,000 ₪",12481-12-8,לא ידוע,4,שלישית,1970,"14,773 ₪",4
יד לבנים 23,88,23/11/2021,"750,000 ₪",12481-12-8,לא ידוע,4,שלישית,1970,"14,773 ₪",4
יד לבנים 23,88,29/03/2015,"487,000 ₪",12481-12-8,לא ידוע,4,שלישית,1970,"14,773 ₪",4
חטיבת כרמלי 47,55,10/12/2024,"880,000 ₪",11212-5-7,דירה בבית קומות,3,שניה,1960,"16,000 ₪",9
חטיבת כרמלי 47,55,08/01/2015,"489,000 ₪",11212-5-7,דירה בבית קומות,3,שניה,1960,"16,000 ₪",9
החשמל 20,54.3,05/12/2024,"800,000 ₪",10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,28/05/2002,"355,000 ₪",10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,05/12/2024,חלק נמכר,10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,מחיר,1,10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,50%,"400,000 ₪",10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,2,50%,10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
החשמל 20,54.3,"400,000 ₪","800,000 ₪",10920-18-112,דירה בבית קומות,3,קרקע,1960,"14,815 ₪",4
זאב בנין 7,53.01,04/12/2024,"850,000 ₪",10920-40-8,דירה בבית קומות,3,שלישית,1997,"16,038 ₪",3
זאב בנין 7,53.01,10/06/2012,"385,000 ₪",10920-40-8,דירה בבית קומות,3,שלישית,1997,"16,038 ₪",3
זאב בנין 7,53.01,05/08/2009,"200,000 ₪",10920-40-8,דירה בבית קומות,3,שלישית,1997,"16,038 ₪",3
יד לבנים 93,66.9,04/12/2024,"1,200,000 ₪",11212-17-3,דירה בבית קומות,3,קרקע,1960,"17,937 ₪",6
יד לבנים 73,47.5,24/11/2024,"1,070,000 ₪",10920-36-16,דירה בבית קומות,2,שלישית,1960,"22,766 ₪",3
יד לבנים 73,47.5,02/03/2023,"810,000 ₪",10920-36-16,דירה בבית קומות,2,שלישית,1960,"22,766 ₪",3
יד לבנים 73,47.5,22/01/2009,"190,000 ₪",10920-36-16,דירה בבית קומות,2,שלישית,1960,"22,766 ₪",3
החשמל 16,54.3,20/11/2024,"930,000 ₪",10920-18-35,דירה בבית קומות,3,שניה,1960,"17,127 ₪",4
יד לבנים 31,57.5,14/11/2024,"820,000 ₪",12482-15-5,דירה בבית קומות,3,שניה,1960,"14,261 ₪",3
חטיבת כרמלי 48,22.75,07/11/2024,"640,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
חטיבת כרמלי 48,22.75,30/11/2022,"500,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
חטיבת כרמלי 48,22.75,02/07/2017,"300,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
חטיבת כרמלי 48,22.75,27/07/2016,"245,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
חטיבת כרמלי 48,22.75,22/04/2013,"176,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
חטיבת כרמלי 48,22.75,08/04/1998,"147,000 ₪",11212-9-30,דירה בבית קומות,2,שמינית,1970,"29,091 ₪",8
יד לבנים 73,47.5,03/11/2024,"915,000 ₪",10920-36-4,דירה בבית קומות,2.5,ראשונה,1960,"19,468 ₪",3
יד לבנים 73,47.5,21/09/2022,"705,000 ₪",10920-36-4,דירה בבית קומות,2.5,ראשונה,1960,"19,468 ₪",3
הגיבורים 68,53.8,03/11/2024,"900,000 ₪",12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,17/04/2023,"400,000 ₪",12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,25/02/2016,"415,000 ₪",12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,03/11/2024,חלק נמכר,12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,מחיר,1,12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,50%,"450,000 ₪",12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,2,50%,12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
הגיבורים 68,53.8,"450,000 ₪","900,000 ₪",12481-10-2,דירה בבית קומות,3,קרקע,1950,"16,981 ₪",3
חטיבת כרמלי 57,75,16/10/2024,"830,000 ₪",10925-199-40,דירה בבית קומות,3,אחת עשרה,2000,"11,067 ₪",16
חטיבת כרמלי 47,43.4,08/10/2024,"770,000 ₪",11212-5-17,דירה בבית קומות,2,רביעית,1960,"17,907 ₪",9
חטיבת כרמלי 47,43.4,22/04/2020,"590,000 ₪",11212-5-17,דירה בבית קומות,2,רביעית,1960,"17,907 ₪",9
חטיבת כרמלי 47,43.4,04/10/2018,"360,000 ₪",11212-5-17,דירה בבית קומות,2,רביעית,1960,"17,907 ₪",9
חטיבת כרמלי 47,43.4,05/02/1998,"204,000 ₪",11212-5-17,דירה בבית קומות,2,רביעית,1960,"17,907 ₪",9
הגיבורים 82,40.12,07/10/2024,"650,000 ₪",10920-13-6,דירה בבית קומות,2,שניה,1950,"16,201 ₪",3
הגיבורים 92,61.2,24/09/2024,"935,000 ₪",10920-7-39,דירה בבית קומות,2.5,שלישית,1960,"15,328 ₪",4
הגיבורים 92,61.2,05/04/2022,"600,000 ₪",10920-7-39,דירה בבית קומות,2.5,שלישית,1960,"15,328 ₪",4
הגיבורים 92,61.2,29/11/2001,"270,000 ₪",10920-7-39,דירה בבית קומות,2.5,שלישית,1960,"15,328 ₪",4
חטיבת כרמלי 21,60.9,18/09/2024,"880,000 ₪",10920-100-24,דירה בבית קומות,3,שלישית,1960,"14,450 ₪",5
חטיבת כרמלי 18,87.9,16/09/2024,"1,111,100 ₪",10920-43-6,דירה בבית קומות,4,שניה,1970,"12,641 ₪",4
יד לבנים 23,92.2,09/09/2024,"1,060,000 ₪",12481-12-9,דירה בבית קומות,4,שלישית,1970,"11,522 ₪",4
יד לבנים 23,92.2,01/09/2021,"500,000 ₪",12481-12-9,דירה בבית קומות,4,שלישית,1970,"11,522 ₪",4
יד לבנים 23,92.2,13/04/2008,"245,000 ₪",12481-12-9,דירה בבית קומות,4,שלישית,1970,"11,522 ₪",4
זאב בנין 13,46.94,08/09/2024,"835,000 ₪",10920-113-30,דירה בבית קומות,3,ראשונה,1995,"18,152 ₪",6
זאב בנין 13,46.94,06/11/2019,"480,000 ₪",10920-113-30,דירה בבית קומות,3,ראשונה,1995,"18,152 ₪",6
זאב בנין 13,46.94,26/06/1998,"267,000 ₪",10920-113-30,דירה בבית קומות,3,ראשונה,1995,"18,152 ₪",6
ללא כתובת,41,05/09/2024,"455,000 ₪",10920-88-1,דירה בבית קומות,2.5,שניה,0,"11,098 ₪",0
יד לבנים 31,57.5,05/09/2024,"750,000 ₪",12482-15-8,לא ידוע,3,שלישית,1960,"13,158 ₪",3
יד לבנים 31,57.5,05/03/2014,"507,000 ₪",12482-15-8,לא ידוע,3,שלישית,1960,"13,158 ₪",3
יד לבנים 31,57.5,28/11/2006,"236,000 ₪",12482-15-8,לא ידוע,3,שלישית,1960,"13,158 ₪",3
חטיבת כרמלי 43,55,01/09/2024,"980,000 ₪",11212-2-37,דירה בבית קומות,3,שמינית,1970,"17,818 ₪",8
חטיבת כרמלי 43,55,28/07/2015,"438,000 ₪",11212-2-37,דירה בבית קומות,3,שמינית,1970,"17,818 ₪",8
חטיבת כרמלי 29,58.26,29/08/2024,"840,000 ₪",10920-110-43,דירה בבית קומות,3,חמישית,1996,"14,483 ₪",6
חטיבת כרמלי 29,58.26,11/11/2021,"600,000 ₪",10920-110-43,דירה בבית קומות,3,חמישית,1996,"14,483 ₪",6
חטיבת כרמלי 29,58.26,07/12/2017,"520,000 ₪",10920-110-43,דירה בבית קומות,3,חמישית,1996,"14,483 ₪",6
חטיבת כרמלי 29,58.26,01/09/2016,"519,000 ₪",10920-110-43,דירה בבית קומות,3,חמישית,1996,"14,483 ₪",6
חטיבת כרמלי 29,58.26,18/09/2014,"460,000 ₪",10920-110-43,דירה בבית קומות,3,חמישית,1996,"14,483 ₪",6
חטיבת כרמלי 41,55,22/08/2024,"845,000 ₪",11212-1-37,דירה בבית קומות,3,שמינית,1960,"15,364 ₪",8
נווה גנים 2,53.5,20/08/2024,"1,250,000 ₪",10925-217-28,דירה בבית קומות,3,שמינית,2014,"23,585 ₪",8
נווה גנים 2,53.5,22/12/2015,"830,000 ₪",10925-217-28,דירה בבית קומות,3,שמינית,2014,"23,585 ₪",8
נווה גנים 2,53.5,06/08/2013,"735,000 ₪",10925-217-28,דירה בבית קומות,3,שמינית,2014,"23,585 ₪",8
הגיבורים 78,46.17,08/08/2024,"780,000 ₪",12482-14-9,דירה בבית קומות,3,שלישית,1990,"16,957 ₪",5
חטיבת כרמלי 43,55,06/08/2024,"885,000 ₪",11212-2-5,דירה בבית קומות,3,שניה,1970,"16,091 ₪",8
חטיבת כרמלי 43,55,08/03/2020,"575,000 ₪",11212-2-5,דירה בבית קומות,3,שניה,1970,"16,091 ₪",8
יד לבנים 59,47.75,06/08/2024,"707,000 ₪",10920-29-13,דירה בבית קומות,2,שלישית,1960,"14,806 ₪",5
נווה גנים 2,53.5,28/07/2024,"1,135,000 ₪",10925-217-20,דירה בבית קומות,3,שישית,2014,"21,415 ₪",8
נווה גנים 2,53.5,04/11/2014,"740,000 ₪",10925-217-20,דירה בבית קומות,3,שישית,2014,"21,415 ₪",8
יד לבנים 81,61.7,25/07/2024,"1,060,000 ₪",10920-117-1,דירה בבית קומות,3,קרקע,1960,"17,377 ₪",5
יד לבנים 81,61.7,09/05/2017,"660,000 ₪",10920-117-1,דירה בבית קומות,3,קרקע,1960,"17,377 ₪",5
יד לבנים 81,61.7,06/02/2011,"100,000 ₪",10920-117-1,דירה בבית קומות,3,קרקע,1960,"17,377 ₪",5
החשמל 60,52.76,19/07/2024,"925,000 ₪",10920-80-12,דירה בבית קומות,3,שלישית,1970,"17,532 ₪",4
הגיבורים 68,54.04,18/07/2024,"800,000 ₪",12481-10-7,דירה בבית קומות,2,שלישית,1950,"14,804 ₪",3
חטיבת כרמלי 49,55,10/07/2024,"915,000 ₪",11212-6-2,דירה בבית קומות,3,ראשונה,1970,"16,636 ₪",8
חטיבת כרמלי 49,55,07/03/2022,"690,000 ₪",11212-6-2,דירה בבית קומות,3,ראשונה,1970,"16,636 ₪",8
חטיבת כרמלי 49,55,06/11/2018,"540,000 ₪",11212-6-2,דירה בבית קומות,3,ראשונה,1970,"16,636 ₪",8
החשמל 82,47,09/07/2024,"885,000 ₪",10925-199-39,דירה בבית קומות,3,רביעית,2000,"18,830 ₪",16
החשמל 12,54.3,07/07/2024,"900,000 ₪",10920-18-60,דירה בבית קומות,3,רביעית,1960,"16,667 ₪",4
החשמל 12,54.3,15/12/2017,"550,000 ₪",10920-18-60,דירה בבית קומות,3,רביעית,1960,"16,667 ₪",4
יד לבנים 93,66.9,27/06/2024,"1,100,000 ₪",11212-17-23,דירה בבית קומות,3,חמישית,1960,"16,667 ₪",6
יד לבנים 93,66.9,15/03/2013,"540,000 ₪",11212-17-23,דירה בבית קומות,3,חמישית,1960,"16,667 ₪",6
יד לבנים 93,66.9,28/02/2010,"370,000 ₪",11212-17-23,דירה בבית קומות,3,חמישית,1960,"16,667 ₪",6
יד לבנים 93,66.9,12/05/2006,"318,000 ₪",11212-17-23,דירה בבית קומות,3,חמישית,1960,"16,667 ₪",6
חטיבת כרמלי 50,57,25/06/2024,"910,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,22/11/2022,"765,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,16/03/2021,"620,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,17/12/2013,"434,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,25/06/2024,חלק נמכר,11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,מחיר,1,11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,50%,"455,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,2,50%,11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 50,57,"455,000 ₪","910,000 ₪",11212-8-13,דירה בבית קומות,3,רביעית,1970,"15,965 ₪",8
חטיבת כרמלי 43,43.4,20/06/2024,"600,000 ₪",11212-2-15,דירה בבית קומות,2,רביעית,1970,"13,953 ₪",8
חטיבת כרמלי 43,43.4,15/08/2022,"635,000 ₪",11212-2-15,דירה בבית קומות,2,רביעית,1970,"13,953 ₪",8
חטיבת כרמלי 43,43.4,01/12/2014,"430,000 ₪",11212-2-15,דירה בבית קומות,2,רביעית,1970,"13,953 ₪",8
חטיבת כרמלי 43,43.4,14/11/2013,"410,000 ₪",11212-2-15,דירה בבית קומות,2,רביעית,1970,"13,953 ₪",8
חטיבת כרמלי 43,43.4,10/05/2013,"175,000 ₪",11212-2-15,דירה בבית קומות,2,רביעית,1970,"13,953 ₪",8
יד לבנים 79,61.7,16/06/2024,"888,800 ₪",10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,26/06/2016,"750,000 ₪",10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,16/06/2024,חלק נמכר,10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,מחיר,1,10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,33%,"293,304 ₪",10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,2,33%,10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יד לבנים 79,61.7,"293,304 ₪",3,10920-116-35,דירה בבית קומות,3,שניה,1960,"14,570 ₪",5
יגור 20,58.14,13/06/2024,"890,000 ₪",10920-70-22,דירה בבית קומות,3,שלישית,1960,"15,345 ₪",3
יגור 20,58.14,30/03/2020,"570,000 ₪",10920-70-22,דירה בבית קומות,3,שלישית,1960,"15,345 ₪",3
יגור 20,58.14,05/12/2016,"399,000 ₪",10920-70-22,דירה בבית קומות,3,שלישית,1960,"15,345 ₪",3
יגור 20,58.14,07/03/2011,"200,000 ₪",10920-70-22,דירה בבית קומות,3,שלישית,1960,"15,345 ₪",3
יגור 20,58.14,27/10/2008,"88,000 ₪",10920-70-22,דירה בבית קומות,3,שלישית,1960,"15,345 ₪",3
חטיבת כרמלי 24,66.15,13/06/2024,"970,000 ₪",10920-111-6,דירה בבית קומות,3,ראשונה,1970,"14,664 ₪",4
זאב בנין 10,56.1,06/06/2024,"1,150,000 ₪",10920-38-7,דירה בבית קומות,2.5,רביעית,1999,"20,536 ₪",4
זאב בנין 10,56.1,01/11/1999,"381,000 ₪",10920-38-7,דירה בבית קומות,2.5,רביעית,1999,"20,536 ₪",4
יגור 24,47.8,30/05/2024,"810,000 ₪",10920-69-20,דירה בבית קומות,3.5,שלישית,1960,"17,234 ₪",4
יגור 24,47.8,25/08/2016,"400,000 ₪",10920-69-20,דירה בבית קומות,3.5,שלישית,1960,"17,234 ₪",4
יגור 24,47.8,06/07/2001,"257,000 ₪",10920-69-20,דירה בבית קומות,3.5,שלישית,1960,"17,234 ₪",4
חטיבת כרמלי 43,55,27/05/2024,"900,000 ₪",11212-2-10,דירה בבית קומות,3,שלישית,1970,"16,364 ₪",8
יד לבנים 79,67.3,23/05/2024,"1,170,000 ₪",10920-116-37,דירה בבית קומות,3,שלישית,1960,"17,463 ₪",5
יד לבנים 79,67.3,15/06/2014,"620,000 ₪",10920-116-37,דירה בבית קומות,3,שלישית,1960,"17,463 ₪",5
החשמל 2,51.5,16/05/2024,"1,030,000 ₪",12482-12-2,דירה בבית קומות,3,קרקע,1960,"20,196 ₪",3
החשמל 2,51.5,03/01/2021,"580,000 ₪",12482-12-2,דירה בבית קומות,3,קרקע,1960,"20,196 ₪",3
החשמל 2,51.5,11/12/2014,"355,000 ₪",12482-12-2,דירה בבית קומות,3,קרקע,1960,"20,196 ₪",3
יד לבנים 53,52.64,08/05/2024,"890,000 ₪",10920-22-4,דירה בבית קומות,3,שניה,1940,"17,115 ₪",5
יד לבנים 53,52.64,07/05/2015,"590,000 ₪",10920-22-4,דירה בבית קומות,3,שניה,1940,"17,115 ₪",5
יד לבנים 53,52.64,14/12/2012,"100,000 ₪",10920-22-4,דירה בבית קומות,3,שניה,1940,"17,115 ₪",5
יד לבנים 53,52.64,04/03/2010,"100,000 ₪",10920-22-4,דירה בבית קומות,3,שניה,1940,"17,115 ₪",5
החשמל 60,51.89,01/05/2024,"900,000 ₪",10920-80-7,דירה בבית קומות,3,שניה,1970,"17,344 ₪",4
חטיבת כרמלי 37,83.8,01/05/2024,"990,000 ₪",10920-109-5,דירה בבית קומות,4,ראשונה,1970,"11,814 ₪",6
רבי שלום שרעבי 3,25,30/04/2024,"475,000 ₪",10920-149-3,דירה בבית קומות,2,שלישית,2019,"19,000 ₪",0
זאב בנין 13,42.09,28/04/2024,"710,000 ₪",10920-113-24,דירה בבית קומות,3,שישית,1995,"16,869 ₪",6
חטיבת כרמלי 52,38.57,19/04/2024,"560,000 ₪",10925-221-3,דירה בבית קומות,2,שניה,1999,"14,737 ₪",6
חטיבת כרמלי 52,38.57,22/11/2013,"425,000 ₪",10925-221-3,דירה בבית קומות,2,שניה,1999,"14,737 ₪",6
חטיבת כרמלי 52,38.57,02/12/2010,"307,000 ₪",10925-221-3,דירה בבית קומות,2,שניה,1999,"14,737 ₪",6
החשמל 82,47,18/04/2024,"810,000 ₪",10925-199-38,דירה בבית קומות,3,שניה,2000,"17,234 ₪",16
החשמל 63,50.41,18/04/2024,"850,000 ₪",10925-244-40,דירה בבית קומות,3,שביעית,1997,"17,000 ₪",9
החשמל 63,50.41,05/04/2021,"575,000 ₪",10925-244-40,דירה בבית קומות,3,שביעית,1997,"17,000 ₪",9
החשמל 63,50.41,11/11/2013,"437,000 ₪",10925-244-40,דירה בבית קומות,3,שביעית,1997,"17,000 ₪",9
החשמל 63,50.41,25/11/2010,"308,000 ₪",10925-244-40,דירה בבית קומות,3,שביעית,1997,"17,000 ₪",9
חטיבת כרמלי 41,55,15/04/2024,"1,150,000 ₪",11212-1-4,דירה בבית קומות,3,שניה,1960,"20,909 ₪",8
